,id,date,lat,long,price_x,bedrooms,bathrooms,zipcode,price_median,status,profit
2351,1697000370,2015-03-25,47.3731,-122.312,234000.0,3,1.0,98198,265000.0,compra sugerida,31000.0
2352,6889000060,2014-12-23,47.3781,-122.314,225000.0,3,1.0,98198,265000.0,compra sugerida,40000.0
2353,2946000751,2014-07-24,47.4213,-122.322,230000.0,3,1.0,98198,265000.0,compra sugerida,35000.0
2357,7888200240,2015-03-19,47.3716,-122.31,265000.0,4,1.5,98198,265000.0,compra sugerida,0.0
2359,3530530110,2015-02-17,47.3782,-122.319,149900.0,2,1.75,98198,265000.0,compra sugerida,115100.0
2372,3530540090,2014-11-13,47.3785,-122.322,245000.0,2,1.5,98198,265000.0,compra sugerida,20000.0
2373,2013800705,2014-11-17,47.3865,-122.322,239000.0,2,1.0,98198,265000.0,compra sugerida,26000.0
2377,3530450100,2014-07-26,47.3811,-122.32,210000.0,2,1.75,98198,265000.0,compra sugerida,55000.0
2379,2946001645,2014-05-05,47.4204,-122.324,232000.0,2,1.0,98198,265000.0,compra sugerida,33000.0
2384,7686203275,2015-02-27,47.4204,-122.316,140000.0,3,1.0,98198,265000.0,compra sugerida,125000.0
2388,9536601045,2015-04-28,47.3612,-122.315,227500.0,3,1.0,98198,265000.0,compra sugerida,37500.0
2394,3530470190,2015-05-05,47.3829,-122.322,220000.0,1,1.5,98198,265000.0,compra sugerida,45000.0
2398,7893808220,2014-07-09,47.4151,-122.334,250000.0,3,1.0,98198,265000.0,compra sugerida,15000.0
2407,2946000912,2014-09-23,47.422,-122.321,212500.0,3,1.5,98198,265000.0,compra sugerida,52500.0
2408,3530500010,2014-09-30,47.3779,-122.32,176000.0,2,1.0,98198,265000.0,compra sugerida,89000.0
2411,2946000285,2015-03-02,47.4229,-122.324,200000.0,3,2.0,98198,265000.0,compra sugerida,65000.0
2412,2946001950,2015-05-05,47.4187,-122.323,248000.0,3,1.0,98198,265000.0,compra sugerida,17000.0
2425,1022049182,2015-04-28,47.4095,-122.29,175000.0,1,1.0,98198,265000.0,compra sugerida,90000.0
2430,2122049013,2015-05-13,47.3757,-122.304,204750.0,2,1.0,98198,265000.0,compra sugerida,60250.0
2431,7686203195,2015-03-23,47.4205,-122.316,249950.0,3,1.5,98198,265000.0,compra sugerida,15050.0
2432,3530490031,2014-09-24,47.3822,-122.32,202200.0,2,1.75,98198,265000.0,compra sugerida,62800.0
2441,6052401215,2014-06-09,47.4039,-122.323,255000.0,2,1.0,98198,265000.0,compra sugerida,10000.0
2447,3530420110,2014-05-21,47.3792,-122.321,195000.0,2,1.0,98198,265000.0,compra sugerida,70000.0
2455,7522600030,2014-08-26,47.368,-122.315,251000.0,3,2.0,98198,265000.0,compra sugerida,14000.0
2457,7888300340,2014-11-24,47.3644,-122.312,216000.0,3,1.0,98198,265000.0,compra sugerida,49000.0
2465,3530490160,2014-08-21,47.3822,-122.318,178500.0,2,1.0,98198,265000.0,compra sugerida,86500.0
2467,7888100240,2014-12-09,47.3714,-122.309,245000.0,4,1.5,98198,265000.0,compra sugerida,20000.0
2479,2011400520,2014-06-19,47.3965,-122.321,240000.0,4,2.0,98198,265000.0,compra sugerida,25000.0
2480,1953400510,2014-06-23,47.3904,-122.299,199950.0,5,2.5,98198,265000.0,compra sugerida,65050.0
2481,6929604005,2014-09-15,47.3837,-122.304,240000.0,3,2.0,98198,265000.0,compra sugerida,25000.0
2482,7686202065,2014-07-23,47.4222,-122.318,170000.0,4,1.75,98198,265000.0,compra sugerida,95000.0
2483,7888200140,2014-06-04,47.3722,-122.308,250000.0,4,2.0,98198,265000.0,compra sugerida,15000.0
2486,7686203385,2015-03-26,47.42,-122.317,204000.0,3,1.0,98198,265000.0,compra sugerida,61000.0
2492,9536601996,2014-06-10,47.3592,-122.315,149500.0,3,1.0,98198,265000.0,compra sugerida,115500.0
2502,7524200180,2014-10-23,47.3666,-122.318,207000.0,4,2.0,98198,265000.0,compra sugerida,58000.0
2508,3530430155,2014-05-30,47.3804,-122.318,168000.0,2,1.5,98198,265000.0,compra sugerida,97000.0
2515,7686204675,2015-01-29,47.4174,-122.316,248000.0,4,1.0,98198,265000.0,compra sugerida,17000.0
2524,2013801086,2015-05-13,47.3837,-122.317,245000.0,3,1.5,98198,265000.0,compra sugerida,20000.0
2533,3530410020,2015-01-14,47.3794,-122.32,265000.0,2,1.75,98198,265000.0,compra sugerida,0.0
2540,7686203180,2014-08-12,47.4206,-122.316,172500.0,3,1.0,98198,265000.0,compra sugerida,92500.0
2541,7893206305,2014-10-06,47.4222,-122.331,245000.0,3,1.5,98198,265000.0,compra sugerida,20000.0
2543,7686202635,2014-08-12,47.4217,-122.317,185000.0,2,1.0,98198,265000.0,compra sugerida,80000.0
2546,3445000005,2014-11-17,47.4224,-122.293,237600.0,2,1.0,98198,265000.0,compra sugerida,27400.0
2547,3530420020,2014-07-11,47.3793,-122.321,162950.0,2,1.0,98198,265000.0,compra sugerida,102050.0
2552,2011000020,2014-08-26,47.3816,-122.313,265000.0,3,1.75,98198,265000.0,compra sugerida,0.0
2554,6929603207,2014-12-10,47.3833,-122.306,243500.0,4,2.0,98198,265000.0,compra sugerida,21500.0
2555,3530430100,2014-08-15,47.3811,-122.317,187000.0,2,1.75,98198,265000.0,compra sugerida,78000.0
2556,2946001675,2014-06-03,47.4206,-122.324,234000.0,2,1.0,98198,265000.0,compra sugerida,31000.0
2577,9456200405,2015-03-10,47.3776,-122.315,205950.0,3,1.0,98198,265000.0,compra sugerida,59050.0
2579,3530410081,2014-06-26,47.3785,-122.32,216500.0,2,1.75,98198,265000.0,compra sugerida,48500.0
2606,84000335,2014-06-26,47.4851,-122.338,225000.0,3,2.0,98146,309000.0,compra sugerida,84000.0
2656,7520000440,2015-02-09,47.4963,-122.35,214000.0,3,2.0,98146,309000.0,compra sugerida,95000.0
2658,123039420,2015-04-28,47.5063,-122.369,309000.0,3,1.0,98146,309000.0,compra sugerida,0.0
2668,6341000221,2015-04-23,47.4905,-122.343,287000.0,4,2.0,98146,309000.0,compra sugerida,22000.0
2680,7454001060,2015-04-08,47.5124,-122.372,295000.0,2,1.0,98146,309000.0,compra sugerida,14000.0
2682,3275800050,2014-10-22,47.495,-122.342,242000.0,3,1.5,98146,309000.0,compra sugerida,67000.0
2689,123039424,2014-07-10,47.5073,-122.372,303000.0,2,2.0,98146,309000.0,compra sugerida,6000.0
2710,6303400981,2015-01-13,47.5064,-122.356,190000.0,3,1.75,98146,309000.0,compra sugerida,119000.0
2713,8103000110,2014-06-03,47.5008,-122.366,280000.0,2,1.5,98146,309000.0,compra sugerida,29000.0
2732,6303400520,2015-01-27,47.5073,-122.36,265000.0,2,2.0,98146,309000.0,compra sugerida,44000.0
2733,1823049046,2014-08-06,47.4864,-122.348,240000.0,2,1.5,98146,309000.0,compra sugerida,69000.0
2751,7454001120,2014-12-12,47.5122,-122.374,285950.0,2,1.0,98146,309000.0,compra sugerida,23050.0
2755,723049448,2014-07-22,47.4901,-122.341,279500.0,3,1.5,98146,309000.0,compra sugerida,29500.0
2758,1591600676,2015-03-11,47.5022,-122.36,246000.0,3,1.0,98146,309000.0,compra sugerida,63000.0
2766,3841600220,2014-07-15,47.498,-122.35,282500.0,2,1.75,98146,309000.0,compra sugerida,26500.0
2767,3744600704,2015-02-24,47.4905,-122.347,270000.0,4,1.5,98146,309000.0,compra sugerida,39000.0
2773,7211401485,2014-06-06,47.5112,-122.357,285000.0,2,1.0,98146,309000.0,compra sugerida,24000.0
2778,7889602020,2014-08-19,47.4915,-122.338,240000.0,3,1.0,98146,309000.0,compra sugerida,69000.0
2790,6303401150,2014-09-24,47.5033,-122.358,125000.0,2,1.0,98146,309000.0,compra sugerida,184000.0
2811,7889600080,2015-02-19,47.4933,-122.338,208000.0,3,1.0,98146,309000.0,compra sugerida,101000.0
2840,7907600100,2015-04-21,47.5011,-122.336,287500.0,4,2.0,98146,309000.0,compra sugerida,21500.0
2854,9357000230,2014-08-22,47.5117,-122.378,267000.0,3,1.0,98146,309000.0,compra sugerida,42000.0
2879,722079104,2014-07-11,47.4109,-121.958,314000.0,3,1.75,98038,342000.0,compra sugerida,28000.0
2880,2525310310,2014-09-16,47.3624,-122.031,272500.0,3,1.75,98038,342000.0,compra sugerida,69500.0
2893,1545808560,2015-04-03,47.3592,-122.046,245000.0,3,2.5,98038,342000.0,compra sugerida,97000.0
2895,2525300030,2015-02-22,47.362,-122.029,232000.0,3,1.0,98038,342000.0,compra sugerida,110000.0
2899,222069082,2014-12-17,47.4219,-122.007,300000.0,2,1.0,98038,342000.0,compra sugerida,42000.0
2906,2322069114,2014-10-10,47.3841,-122.006,287653.0,3,1.0,98038,342000.0,compra sugerida,54347.0
2908,2310000240,2015-03-13,47.3576,-122.039,275000.0,3,2.25,98038,342000.0,compra sugerida,67000.0
2911,7437100570,2014-08-21,47.3492,-122.03,291000.0,4,2.5,98038,342000.0,compra sugerida,51000.0
2913,2025700860,2015-04-14,47.3484,-122.033,287000.0,3,2.25,98038,342000.0,compra sugerida,55000.0
2920,922069139,2015-04-14,47.407,-122.045,260000.0,2,1.0,98038,342000.0,compra sugerida,82000.0
2930,1545807990,2015-02-17,47.3583,-122.056,315000.0,3,1.75,98038,342000.0,compra sugerida,27000.0
2935,2525300550,2014-06-03,47.3609,-122.029,225000.0,3,1.0,98038,342000.0,compra sugerida,117000.0
2943,2215902010,2014-05-07,47.3534,-122.057,275000.0,3,2.5,98038,342000.0,compra sugerida,67000.0
2971,6399600115,2014-10-15,47.3895,-122.023,279000.0,3,1.5,98038,342000.0,compra sugerida,63000.0
2987,1545805820,2015-04-14,47.3655,-122.048,274000.0,3,1.75,98038,342000.0,compra sugerida,68000.0
2993,2525300480,2015-03-04,47.3617,-122.03,224975.0,3,1.0,98038,342000.0,compra sugerida,117025.0
3000,2025700130,2015-01-29,47.3484,-122.036,269950.0,3,2.25,98038,342000.0,compra sugerida,72050.0
3014,2025700080,2014-07-10,47.3487,-122.036,265000.0,3,2.5,98038,342000.0,compra sugerida,77000.0
3038,2310000430,2015-05-07,47.3564,-122.04,284000.0,3,2.25,98038,342000.0,compra sugerida,58000.0
3049,1545802850,2014-09-11,47.359,-122.05,286000.0,4,2.5,98038,342000.0,compra sugerida,56000.0
3050,2310000380,2014-12-19,47.357,-122.04,269950.0,3,1.75,98038,342000.0,compra sugerida,72050.0
3058,2310000280,2014-12-11,47.3577,-122.038,275000.0,3,2.25,98038,342000.0,compra sugerida,67000.0
3064,2085200545,2014-08-21,47.3948,-122.028,180000.0,3,1.0,98038,342000.0,compra sugerida,162000.0
3069,2025700430,2014-08-26,47.348,-122.035,269500.0,3,2.0,98038,342000.0,compra sugerida,72500.0
3070,1545803340,2015-02-24,47.3609,-122.05,269000.0,3,1.75,98038,342000.0,compra sugerida,73000.0
3072,2525300380,2015-04-16,47.3631,-122.028,260656.0,3,1.0,98038,342000.0,compra sugerida,81344.0
3075,1545803980,2015-04-25,47.3631,-122.05,239000.0,3,1.0,98038,342000.0,compra sugerida,103000.0
3081,2525310040,2015-01-29,47.365,-122.028,206000.0,3,1.0,98038,342000.0,compra sugerida,136000.0
3087,1545803520,2015-01-26,47.3617,-122.05,251000.0,3,2.0,98038,342000.0,compra sugerida,91000.0
3092,1545807810,2014-10-21,47.3594,-122.056,118000.0,1,1.0,98038,342000.0,compra sugerida,224000.0
3094,1545801970,2014-05-16,47.3594,-122.054,250000.0,3,2.0,98038,342000.0,compra sugerida,92000.0
3104,4396000530,2014-06-11,47.398,-121.964,290000.0,3,1.75,98038,342000.0,compra sugerida,52000.0
3126,2215900180,2014-07-11,47.3498,-122.058,270000.0,3,2.5,98038,342000.0,compra sugerida,72000.0
3146,2215900800,2014-07-31,47.3508,-122.057,290000.0,3,2.5,98038,342000.0,compra sugerida,52000.0
3156,2025701360,2014-10-14,47.3498,-122.037,260000.0,3,2.5,98038,342000.0,compra sugerida,82000.0
3162,4123800260,2014-11-03,47.3784,-122.046,257700.0,4,2.25,98038,342000.0,compra sugerida,84300.0
3168,2310030390,2015-04-29,47.3531,-122.048,275000.0,3,1.75,98038,342000.0,compra sugerida,67000.0
3176,2525300200,2014-05-15,47.3634,-122.027,215000.0,3,1.0,98038,342000.0,compra sugerida,127000.0
3189,2525310320,2014-10-28,47.3621,-122.031,290000.0,3,1.75,98038,342000.0,compra sugerida,52000.0
3196,2215901230,2015-05-07,47.3539,-122.054,254000.0,3,2.0,98038,342000.0,compra sugerida,88000.0
3202,2025700200,2015-02-20,47.3482,-122.037,265000.0,3,1.75,98038,342000.0,compra sugerida,77000.0
3209,2025700270,2015-01-22,47.3473,-122.037,260250.0,3,1.75,98038,342000.0,compra sugerida,81750.0
3219,1022069050,2015-02-27,47.4018,-122.037,207000.0,3,1.75,98038,342000.0,compra sugerida,135000.0
3225,2025701530,2014-08-26,47.349,-122.036,282000.0,3,2.5,98038,342000.0,compra sugerida,60000.0
3230,1545804240,2015-04-02,47.3639,-122.048,252000.0,3,1.5,98038,342000.0,compra sugerida,90000.0
3232,2215900410,2015-05-08,47.3511,-122.058,323000.0,4,2.75,98038,342000.0,compra sugerida,19000.0
3234,2025700730,2014-05-02,47.3493,-122.034,287200.0,3,3.0,98038,342000.0,compra sugerida,54800.0
3256,5111400081,2014-06-03,47.4238,-122.052,280000.0,3,1.75,98038,342000.0,compra sugerida,62000.0
3257,4396000180,2014-11-21,47.3991,-121.964,267500.0,3,1.0,98038,342000.0,compra sugerida,74500.0
3262,1545807920,2014-10-15,47.3586,-122.056,245000.0,3,1.75,98038,342000.0,compra sugerida,97000.0
3265,2025700790,2014-08-11,47.3488,-122.033,290700.0,3,2.5,98038,342000.0,compra sugerida,51300.0
3266,2525300540,2014-11-14,47.3609,-122.028,185000.0,3,1.5,98038,342000.0,compra sugerida,157000.0
3267,3523069060,2014-11-07,47.4379,-122.011,290000.0,3,1.75,98038,342000.0,compra sugerida,52000.0
3286,2310000250,2015-05-06,47.3576,-122.039,190000.0,3,2.25,98038,342000.0,compra sugerida,152000.0
3287,1441300130,2014-12-24,47.3714,-122.054,319000.0,3,2.5,98038,342000.0,compra sugerida,23000.0
3293,2025701190,2015-05-07,47.35,-122.037,295000.0,3,1.75,98038,342000.0,compra sugerida,47000.0
3308,2310000440,2014-10-27,47.3563,-122.039,279950.0,3,2.25,98038,342000.0,compra sugerida,62050.0
3313,2215901190,2014-05-28,47.3542,-122.055,254000.0,3,2.0,98038,342000.0,compra sugerida,88000.0
3333,5111400086,2014-05-12,47.4235,-122.051,110000.0,3,1.0,98038,342000.0,compra sugerida,232000.0
3335,1545806720,2014-08-26,47.3676,-122.046,254950.0,4,2.0,98038,342000.0,compra sugerida,87050.0
3341,2025701390,2014-08-12,47.3495,-122.037,316000.0,3,2.25,98038,342000.0,compra sugerida,26000.0
3347,2215900900,2015-05-05,47.3518,-122.057,295000.0,3,2.5,98038,342000.0,compra sugerida,47000.0
3348,2025700740,2014-07-02,47.3492,-122.034,275250.0,3,2.25,98038,342000.0,compra sugerida,66750.0
3350,2215900930,2014-05-09,47.3516,-122.057,225000.0,3,2.5,98038,342000.0,compra sugerida,117000.0
3357,1545806960,2015-04-22,47.3617,-122.047,295000.0,3,1.75,98038,342000.0,compra sugerida,47000.0
3359,2025701080,2015-03-18,47.3504,-122.035,305000.0,3,2.25,98038,342000.0,compra sugerida,37000.0
3360,422069067,2015-05-12,47.4253,-122.043,276500.0,4,2.25,98038,342000.0,compra sugerida,65500.0
3371,1545808960,2015-01-06,47.3614,-122.045,237500.0,3,2.0,98038,342000.0,compra sugerida,104500.0
3383,1545807180,2015-05-06,47.3615,-122.057,190000.0,4,1.75,98038,342000.0,compra sugerida,152000.0
3467,7374600060,2015-01-09,47.5953,-122.14,550000.0,3,2.0,98007,555000.0,compra sugerida,5000.0
3470,1562100030,2014-09-10,47.6219,-122.138,515000.0,4,1.75,98007,555000.0,compra sugerida,40000.0
3473,2159900060,2015-01-13,47.6214,-122.153,451101.0,2,1.5,98007,555000.0,compra sugerida,103899.0
3481,4040200490,2014-08-20,47.6151,-122.145,461000.0,3,1.75,98007,555000.0,compra sugerida,94000.0
3482,793200100,2014-12-18,47.5979,-122.135,360000.0,3,1.25,98007,555000.0,compra sugerida,195000.0
3484,2207100405,2015-05-06,47.5995,-122.144,423000.0,4,1.75,98007,555000.0,compra sugerida,132000.0
3487,2207200820,2014-10-15,47.601,-122.134,413107.0,3,1.5,98007,555000.0,compra sugerida,141893.0
3496,2207200675,2014-05-02,47.6022,-122.134,419000.0,3,1.5,98007,555000.0,compra sugerida,136000.0
3499,6751300130,2014-08-13,47.5874,-122.136,510500.0,3,1.0,98007,555000.0,compra sugerida,44500.0
3503,4040600190,2014-08-06,47.6122,-122.137,509500.0,5,2.25,98007,555000.0,compra sugerida,45500.0
3505,6751300255,2014-06-16,47.5865,-122.135,470000.0,3,1.5,98007,555000.0,compra sugerida,85000.0
3508,2159900020,2014-11-26,47.6211,-122.153,445000.0,2,1.5,98007,555000.0,compra sugerida,110000.0
3511,2207200405,2014-07-16,47.601,-122.134,460000.0,5,2.0,98007,555000.0,compra sugerida,95000.0
3523,2207100650,2015-04-10,47.5983,-122.149,499990.0,3,1.75,98007,555000.0,compra sugerida,55010.0
3526,7923300310,2014-05-27,47.5942,-122.135,495000.0,4,2.25,98007,555000.0,compra sugerida,60000.0
3527,4040400200,2014-10-07,47.6117,-122.134,527500.0,5,2.25,98007,555000.0,compra sugerida,27500.0
3530,7923700030,2015-04-14,47.5969,-122.14,490000.0,3,1.0,98007,555000.0,compra sugerida,65000.0
3537,646500070,2014-11-06,47.5941,-122.142,420000.0,3,1.0,98007,555000.0,compra sugerida,135000.0
3539,4040400340,2014-09-05,47.6112,-122.133,460000.0,3,1.75,98007,555000.0,compra sugerida,95000.0
3541,4305200070,2014-05-19,47.5948,-122.153,350000.0,3,2.25,98007,555000.0,compra sugerida,205000.0
3542,6751100125,2014-08-25,47.5897,-122.136,472000.0,3,1.5,98007,555000.0,compra sugerida,83000.0
3549,6751300065,2014-05-06,47.5874,-122.136,518000.0,3,1.5,98007,555000.0,compra sugerida,37000.0
3553,4039400410,2014-10-10,47.606,-122.135,525000.0,4,1.75,98007,555000.0,compra sugerida,30000.0
3557,7923300230,2015-05-04,47.5942,-122.136,479000.0,3,1.0,98007,555000.0,compra sugerida,76000.0
3558,2159900120,2014-08-22,47.6213,-122.153,419000.0,2,2.5,98007,555000.0,compra sugerida,136000.0
3561,7923700020,2014-11-21,47.5967,-122.14,450000.0,4,2.0,98007,555000.0,compra sugerida,105000.0
3562,4038400130,2014-07-11,47.6083,-122.132,412000.0,4,1.75,98007,555000.0,compra sugerida,143000.0
3563,2207200635,2014-06-02,47.6023,-122.132,439800.0,3,1.5,98007,555000.0,compra sugerida,115200.0
3566,4038300010,2014-09-22,47.6133,-122.133,390000.0,3,1.5,98007,555000.0,compra sugerida,165000.0
3569,8617000020,2014-12-31,47.5947,-122.134,485000.0,4,2.5,98007,555000.0,compra sugerida,70000.0
3572,8838900167,2014-05-09,47.5916,-122.148,542500.0,4,2.5,98007,555000.0,compra sugerida,12500.0
3578,4039400430,2014-05-16,47.6057,-122.135,330000.0,3,1.5,98007,555000.0,compra sugerida,225000.0
3579,2207100165,2015-04-30,47.5984,-122.147,475000.0,4,1.5,98007,555000.0,compra sugerida,80000.0
3581,4039300490,2014-06-03,47.6084,-122.136,400000.0,3,1.5,98007,555000.0,compra sugerida,155000.0
3583,324059076,2015-03-11,47.6012,-122.152,430000.0,4,1.5,98007,555000.0,compra sugerida,125000.0
3587,1944900090,2014-05-19,47.6101,-122.138,462000.0,5,1.75,98007,555000.0,compra sugerida,93000.0
3589,4040500100,2014-10-20,47.6123,-122.134,539000.0,7,2.25,98007,555000.0,compra sugerida,16000.0
3592,7923600330,2014-11-19,47.5941,-122.144,520000.0,5,1.75,98007,555000.0,compra sugerida,35000.0
3594,7923700330,2014-05-28,47.5965,-122.139,510000.0,4,1.5,98007,555000.0,compra sugerida,45000.0
3595,2207100740,2015-01-06,47.5974,-122.149,463000.0,3,1.0,98007,555000.0,compra sugerida,92000.0
3599,6751100205,2014-08-04,47.5893,-122.135,450000.0,2,1.0,98007,555000.0,compra sugerida,105000.0
3601,9212900260,2014-05-27,47.69,-122.292,468000.0,2,1.0,98115,564750.0,compra sugerida,96750.0
3604,9215400105,2015-04-28,47.6796,-122.301,450000.0,3,1.75,98115,564750.0,compra sugerida,114750.0
3614,2710600045,2014-06-16,47.6759,-122.286,460000.0,3,1.75,98115,564750.0,compra sugerida,104750.0
3615,5101405124,2014-09-12,47.6988,-122.319,435000.0,4,2.5,98115,564750.0,compra sugerida,129750.0
3623,3188100400,2014-06-03,47.69,-122.304,530000.0,3,1.75,98115,564750.0,compra sugerida,34750.0
3635,6392003490,2014-07-23,47.6839,-122.281,433500.0,3,1.0,98115,564750.0,compra sugerida,131250.0
3641,8815400105,2014-06-03,47.6743,-122.285,500000.0,3,1.75,98115,564750.0,compra sugerida,64750.0
3642,5101402482,2014-07-24,47.6956,-122.303,520000.0,4,2.0,98115,564750.0,compra sugerida,44750.0
3650,434000030,2014-12-19,47.6768,-122.285,555000.0,3,2.0,98115,564750.0,compra sugerida,9750.0
3665,2464400340,2014-06-25,47.6859,-122.322,381500.0,2,1.0,98115,564750.0,compra sugerida,183250.0
3679,7920100025,2015-04-27,47.6787,-122.301,450000.0,2,1.0,98115,564750.0,compra sugerida,114750.0
3696,8024201270,2014-07-22,47.7002,-122.314,365000.0,2,1.0,98115,564750.0,compra sugerida,199750.0
3704,3544400236,2014-07-07,47.6877,-122.325,494000.0,2,1.0,98115,564750.0,compra sugerida,70750.0
3728,9137101353,2014-09-19,47.6804,-122.319,489000.0,3,2.0,98115,564750.0,compra sugerida,75750.0
3731,442000015,2014-06-12,47.6897,-122.285,445000.0,3,1.0,98115,564750.0,compra sugerida,119750.0
3734,5101404563,2014-06-27,47.6975,-122.316,561500.0,3,1.75,98115,564750.0,compra sugerida,3250.0
3737,6844702690,2015-04-27,47.6929,-122.287,476500.0,3,1.0,98115,564750.0,compra sugerida,88250.0
3742,8024201503,2014-07-16,47.7005,-122.313,475000.0,2,1.75,98115,564750.0,compra sugerida,89750.0
3743,9547205225,2014-08-14,47.6821,-122.31,540000.0,4,1.75,98115,564750.0,compra sugerida,24750.0
3754,5100402668,2015-02-18,47.6942,-122.319,495000.0,3,1.0,98115,564750.0,compra sugerida,69750.0
3760,6820100010,2014-06-16,47.6833,-122.312,415000.0,4,2.0,98115,564750.0,compra sugerida,149750.0
3778,5100404030,2014-12-08,47.6962,-122.312,523000.0,3,1.75,98115,564750.0,compra sugerida,41750.0
3784,3856900005,2014-09-09,47.6721,-122.323,535000.0,6,1.75,98115,564750.0,compra sugerida,29750.0
3787,3908100020,2014-08-03,47.6827,-122.289,540000.0,4,1.0,98115,564750.0,compra sugerida,24750.0
3791,3692900010,2014-10-28,47.6783,-122.298,445000.0,2,1.0,98115,564750.0,compra sugerida,119750.0
3792,2754700170,2014-08-04,47.6802,-122.306,443500.0,2,1.0,98115,564750.0,compra sugerida,121250.0
3796,1868901815,2014-06-17,47.6743,-122.299,547000.0,4,1.0,98115,564750.0,compra sugerida,17750.0
